Ngày đăng,Loại hình,Diện tích (m²),Giá (tỷ),Giấy tờ pháp lý,Số phòng ngủ,Số phòng vệ sinh,Tình trạng nội thất,Link
28/10/2025,"Shophouse, nhà phố thương mại tại Chung cư Đại Thanh",44.0,3.7,Sổ đỏ,6,6,Không rõ,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-duong-phan-trong-tue-xa-ta-thanh-oai-prj-chung-cu-dai-thanh/ban-kiot-dt-44m2-mt-4m-mat-bang-dep-so-chinh-chu-3-7-ty-pr44400087
19/10/2025,"Shophouse, nhà phố thương mại tại Palmy Biztown",75.0,7.0,Sổ đỏ/ Sổ hồng,4,4,Cơ bản,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-duong-phan-trong-tue-xa-thanh-liet-prj-palmy-biztown/-lien-ke-palmybiztown-2-mat-tien-tri-tang-xe-chi-7-ty-pr44198084
13/10/2025,"Shophouse, nhà phố thương mại tại Palmy Biztown",75.0,7.5,Đang chờ sổ,4,6,Không rõ,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-duong-phan-trong-tue-xa-thanh-liet-prj-palmy-biztown/ban-75m2-2-mat-tien-khu-tai-dinh-cu-chu-van-an-tin-pr44262953
30/10/2025,"Shophouse, nhà phố thương mại tại Palmy Biztown",75.0,8.5,Sổ đỏ/ Sổ hồng,4,4,Cơ bản,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-duong-phan-trong-tue-xa-thanh-liet-prj-palmy-biztown/ban-dich-vu-2-mat-tien-du-an-cau-buou-75m2-4t-gia-nhinh-8-ty-pr44409957
23/10/2025,"Shophouse, nhà phố thương mại tại Palmy Biztown",76.0,8.42,Hợp đồng mua bán,3,3,Không rõ,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-duong-phan-trong-tue-xa-thanh-liet-prj-palmy-biztown/ban-lien-ke-shop-76m2-4-tang-gia-8-415ty-pr44294385
24/10/2025,"Shophouse, nhà phố thương mại tại Palmy Biztown",75.0,6.5,Hợp đồng mua bán,4,3,Cơ bản,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-duong-phan-trong-tue-xa-thanh-liet-prj-palmy-biztown/ban-suat-ngoai-giao-2-mat-tien-mt-5m-gia-chi-bang-can-chung-cu-dt-su-dung-hon-200m2-pr43665300
11/10/2025,"Shophouse, nhà phố thương mại tại Palmy Biztown",75.0,6.5,Đang chờ sổ,4,4,Cơ bản,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-duong-phan-trong-tue-xa-thanh-liet-prj-palmy-biztown/ban-suat-ngoai-giao-lk-palmybiztown-gan-cong-vien-chu-van-an-gan-linh-dam-dt-75m2-4-tang-pr44251949
30/10/2025,"Shophouse, nhà phố thương mại tại Palmy Biztown",85.0,0.1,Hợp đồng mua bán,6,6,Không nội thất,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-duong-phan-trong-tue-xa-thanh-liet-prj-palmy-biztown/ban-tai-100-trieu-m2-85-m2-5-tang-huong-nam-pr44103637
24/10/2025,"Shophouse, nhà phố thương mại tại Palmy Biztown",75.0,6.2,Không rõ,6,6,Không rõ,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-duong-phan-trong-tue-xa-thanh-liet-prj-palmy-biztown/ban-xuat-ngoai-giao-du-an-mien-trung-gian-pr43960113
20/10/2025,"Shophouse, nhà phố thương mại tại Palmy Biztown",75.0,7.6,Hợp đồng mua bán,4,5,Không nội thất,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-duong-phan-trong-tue-xa-thanh-liet-prj-palmy-biztown/can-ban-khu-linh-dam-2-mat-vi-tri-trung-tam-gia-tu-100tr-m2-pr43732756
24/10/2025,"Shophouse, nhà phố thương mại tại Palmy Biztown",90.0,0.08,Sổ đỏ/ Sổ hồng,5,4,Đầy đủ,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-duong-phan-trong-tue-xa-thanh-liet-prj-palmy-biztown/dat-nen-noi-do-ha-noi-chi-100tr-m-pr43951541
28/10/2025,"Shophouse, nhà phố thương mại tại Palmy Biztown",81.0,0.0,Sổ đỏ/ Sổ hồng,5,4,Đầy đủ,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-duong-phan-trong-tue-xa-thanh-liet-prj-palmy-biztown/gia-chu-dau-tu-lo-goc-3-mat-tien-cuc-hiem-pr44267685
30/10/2025,"Shophouse, nhà phố thương mại tại Palmy Biztown",80.0,8.0,Khác,4,4,Không nội thất,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-duong-phan-trong-tue-xa-thanh-liet-prj-palmy-biztown/ngoai-giao-80m2-chi-8-ty-da-so-huu-ngay-vi-tri-dac-dia-pr44109699
23/10/2025,"Shophouse, nhà phố thương mại tại Phương Đông Green Home",90.0,0.07,Không rõ,6,6,Không rõ,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-duong-phan-van-dang-phuong-duc-giang-2-prj-phuong-dong-green-home/ban-90m2-thong-2-tang-tai-gia-cuc-chat-chi-60-trieu-m2-pr43059448
22/10/2025,"Shophouse, nhà phố thương mại tại Gamuda Gardens",132.0,0.35,Sổ đỏ/ Sổ hồng,5,4,Cơ bản,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-duong-phap-van-phuong-yen-so-prj-gamuda-gardens/ban-2-mat-tien-kdt-garderns-hoang-ha-noi-pr42203075
28/10/2025,"Shophouse, nhà phố thương mại tại NamMon Square",100.0,0.16,Sổ đỏ/ Sổ hồng,4,4,Không nội thất,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-duong-quoc-lo-1a-xa-ha-hoi-prj-nammon-square/ban-lien-ke-him-lam-tin-gia-thoa-thuan-80m2-tran-phu-tin-hn-pr44186273
30/10/2025,"Shophouse, nhà phố thương mại tại NamMon Square",100.0,15.0,Sổ đỏ,6,6,Cơ bản,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-duong-quoc-lo-1a-xa-ha-hoi-prj-nammon-square/ban-trai-tim-moi-cua-tin-noi-pr44412080
30/10/2025,"Shophouse, nhà phố thương mại tại NamMon Square",100.0,0.16,Sổ đỏ,6,6,Cơ bản,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-duong-quoc-lo-1a-xa-ha-hoi-prj-nammon-square/mo-ban-quy-can-gia-tot-nhat-tai-du-an-tin-voi-gia-chi-tu-160tr-m2-pr44414921
27/10/2025,"Shophouse, nhà phố thương mại tại đường Quốc lộ 1A",100.0,18.0,Sổ đỏ/ Sổ hồng,6,6,Cơ bản,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-duong-quoc-lo-1a-xa-ha-hoi/booking-som-truc-tiep-cdt-suat-uu-dai-nam-mon-square-tin-mat-ql1a-xay-5-tang-pr44119403
26/10/2025,"Shophouse, nhà phố thương mại tại đường Quốc lộ 1A",100.0,16.7,Sổ đỏ/ Sổ hồng,8,8,Không rõ,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-duong-quoc-lo-1a-xa-hong-van-2/-thuy-hoa-1-2-3-tin-ha-noi-gia-chi-tu-16-7-ty-can-giai-ngan-70-an-han-goc-lai-24-t-pr44124188
23/10/2025,"Shophouse, nhà phố thương mại tại đường Quốc lộ 1A",100.0,18.0,Khác,5,4,Không nội thất,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-duong-quoc-lo-1a-xa-hong-van-2/ben-em-phan-phoi-bt-nammon-square-tin-xay-5-tang-so-do-lau-dai-phap-ly-chuan-vay-bank-70-pr44354832
30/10/2025,"Shophouse, nhà phố thương mại tại đường Quốc lộ 1A",100.0,17.0,Khác,4,3,Không nội thất,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-duong-quoc-lo-1a-xa-hong-van-2/biet-thu-nammon-square-tin-xay-tho-5-tang-quy-hoach-bai-ban-so-do-lau-dai-vay-bank-70-pr44414050
21/10/2025,"Shophouse, nhà phố thương mại tại đường Quốc lộ 1A",104.0,14.0,Sổ đỏ/ Sổ hồng,4,5,Cơ bản,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-duong-quoc-lo-1a-xa-hong-van-2/mo-ban-dot-1-du-an-cua-hd-mon-mat-ql-gia-tu-14-ty-can-kenh-bds-tru-an-tien-lau-dai-pr44335727
21/10/2025,"Shophouse, nhà phố thương mại tại đường Quốc lộ 1A",100.0,0.17,Sổ đỏ/ Sổ hồng,4,5,Không nội thất,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-duong-quoc-lo-1a-xa-hong-van-2/mo-ban-dot-1-du-an-nammon-square-tin-gia-dau-tu-lh-pr44330355
24/10/2025,"Shophouse, nhà phố thương mại tại Hinode Royal Park",100.0,30.0,Sổ đỏ/ Sổ hồng,6,6,Không nội thất,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-duong-quoc-lo-32-xa-di-trach-prj-hinode-royal-park/chinh-chu-ban-can-mat-41m-chan-chung-cu-dep-nhat-du-an-parks-pr43517754
24/10/2025,"Shophouse, nhà phố thương mại tại Hinode Royal Park",100.0,18.0,Sổ đỏ/ Sổ hồng,6,6,Không rõ,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-duong-quoc-lo-32-xa-di-trach-prj-hinode-royal-park/quy-can-chinh-chu-can-gui-ban-danh-cho-khach-dau-tu-vi-tri-dep-kha-nang-sinh-loi-cao-pr44365354
24/10/2025,"Shophouse, nhà phố thương mại tại Hinode Royal Park",100.0,18.0,Sổ đỏ/ Sổ hồng,6,6,Không rõ,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-duong-quoc-lo-32-xa-di-trach-prj-hinode-royal-park/quy-can-chinh-chu-can-gui-ban-danh-cho-khach-dau-tu-vi-tri-dep-kha-nang-sinh-loi-cao-pr44365354?c=d1&c=d1
30/10/2025,"Shophouse, nhà phố thương mại tại Hinode Royal Park",95.0,21.0,Sổ đỏ/ Sổ hồng,6,6,Không rõ,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-duong-quoc-lo-32-xa-di-trach-prj-hinode-royal-park/sieu-hot-30m-vi-tri-dep-gia-re-nhat-thi-truong-pr44413212
30/10/2025,"Shophouse, nhà phố thương mại tại Masteri Waterfront",42.0,9.5,Hợp đồng mua bán,1,1,Đầy đủ,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-duong-quoc-lo-5b-xa-da-ton-prj-masteri-waterfront/ban-nhanh-can-shop-chan-de-mat-sanh-masterise-ocean-park-1-pr44415289
24/10/2025,"Shophouse, nhà phố thương mại tại Masteri Waterfront",66.0,18.92,Sổ đỏ/ Sổ hồng,6,6,Không nội thất,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-duong-quoc-lo-5b-xa-da-ton-prj-masteri-waterfront/ban-shop-tmdv-malibu-walk-vi-tri-ap-goc-nam-giua-6-toa-chung-cu-ck-len-toi-23-von-chi-tu-6-3-ty-pr44086881
23/10/2025,"Shophouse, nhà phố thương mại tại Masteri Waterfront",134.0,21.0,Hợp đồng mua bán,6,6,Không rõ,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-duong-quoc-lo-5b-xa-da-ton-prj-masteri-waterfront/chinh-thuc-mo-ban-malibuwalk-day-so-1-ocean-park-quy-vip-pr44047763
22/10/2025,"Shophouse, nhà phố thương mại tại Masteri Waterfront",63.0,13.0,Hợp đồng mua bán,1,1,Không rõ,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-duong-quoc-lo-5b-xa-da-ton-prj-masteri-waterfront/hang-hiem-can-goc-masterise-gan-sanh-cho-thue-45tr-thang-ban-13-ty-pr43883032
23/10/2025,"Shophouse, nhà phố thương mại tại Masteri Waterfront",75.0,0.2,Hợp đồng mua bán,6,6,Không rõ,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-duong-quoc-lo-5b-xa-da-ton-prj-masteri-waterfront/mo-ban-malibuwalk-day-cao-cap-nhat-oceanpark1-pr40812980
22/10/2025,"Shophouse, nhà phố thương mại tại Vinhomes Ocean Park Gia Lâm",135.0,40.0,Không rõ,6,6,Không rõ,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-duong-san-ho-6-xa-duong-xa-prj-vinhomes-ocean-park-gia-lam/ban-gap-06-dt-135m2-40ty-doi-dien-vinuni-vinmes-1-pr44346782
24/10/2025,"Shophouse, nhà phố thương mại tại Vinhomes Ocean Park Gia Lâm",65.0,12.5,Sổ đỏ/ Sổ hồng,6,6,Không rõ,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-duong-san-ho-xa-duong-xa-prj-vinhomes-ocean-park-gia-lam/ban-5-tang-2p-vinmes-65m2-co-thang-may-dong-tien-30tr-thang-pr44152011
30/10/2025,"Shophouse, nhà phố thương mại tại Vinhomes Ocean Park Gia Lâm",60.0,11.5,Không rõ,6,6,Không rõ,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-duong-sao-bien-19a-xa-duong-xa-prj-vinhomes-ocean-park-gia-lam/sieu-hot-60m2-1-view-ho-ngay-vincom-ban-nhanh-dau-tu-pr44411922
30/10/2025,"Shophouse, nhà phố thương mại tại Vinhomes Ocean Park Gia Lâm",60.0,11.5,Không rõ,6,6,Không rõ,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-duong-sao-bien-19a-xa-duong-xa-prj-vinhomes-ocean-park-gia-lam/sieu-hot-60m2-1-view-ho-ngay-vincom-ban-nhanh-dau-tu-pr44411922?c=d1&c=d1
16/10/2025,"Shophouse, nhà phố thương mại tại Vinhomes Ocean Park Gia Lâm",112.0,33.0,Sổ đỏ/ Sổ hồng,6,6,Cơ bản,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-duong-sao-bien-24-thi-tran-trau-quy-prj-vinhomes-ocean-park-gia-lam/shop-so-lau-dai-hoan-thien-24-xay-98m2-san-25-8-ty-vin-lam-pr38891628
23/10/2025,"Shophouse, nhà phố thương mại tại Nhà ở xã hội @Home",140.0,11.5,Sổ đỏ/ Sổ hồng,3,2,Không nội thất,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-duong-tam-trinh-phuong-yen-so-prj-nha-o-xa-hoi-home/ban-987-140m2-11-5-ty-pr42672677
28/10/2025,"Shophouse, nhà phố thương mại tại Louis City Hoàng Mai",95.0,0.35,Sổ đỏ/ Sổ hồng,6,6,Không rõ,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-duong-tan-mai-phuong-hoang-van-thu-4-prj-louis-city-hoang-mai/ban-gap-mat-22-5m-lien-he-thong-tin-pr44399193
22/10/2025,"Shophouse, nhà phố thương mại tại Louis City Hoàng Mai",95.0,27.0,Sổ đỏ/ Sổ hồng,5,3,Không nội thất,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-duong-tan-mai-phuong-hoang-van-thu-4-prj-louis-city-hoang-mai/ban-gia-tot-tai-25-5-ty-94m2-pr42232216
17/10/2025,"Shophouse, nhà phố thương mại tại Louis City Hoàng Mai",98.9,42.7,Hợp đồng mua bán,6,6,Không nội thất,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-duong-tan-mai-phuong-hoang-van-thu-4-prj-louis-city-hoang-mai/chinh-chu-thien-chi-ban-can-mat-40m-vi-tri-dau-cong-du-an-da-co-so-hm-pr43725946
16/10/2025,"Shophouse, nhà phố thương mại tại Louis City Hoàng Mai",105.0,31.0,Sổ đỏ/ Sổ hồng,6,6,Không rõ,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-duong-tan-mai-phuong-hoang-van-thu-4-prj-louis-city-hoang-mai/em-can-ban-nhanh-can-huong-nam-duy-nhat-tai-gia-chi-31-ty-bao-phi-pr44294378
28/10/2025,"Shophouse, nhà phố thương mại tại Ecohome 2",75.0,4.0,Sổ đỏ/ Sổ hồng,1,1,Không rõ,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-duong-tan-xuan-phuong-dong-ngac-prj-ecohome-2/ban-gap-2-75m2-4-ty-bac-tu-liem-ha-noi-pr44233183
30/10/2025,"Shophouse, nhà phố thương mại tại Ecohome 3",186.5,8.5,Sổ đỏ/ Sổ hồng,6,2,Không nội thất,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-duong-tan-xuan-phuong-dong-ngac-prj-ecohome-3/can-ban-thong-tang-chung-cu-3-bac-tu-liem-da-co-so-chi-4xtr-m2-pr44413178
29/10/2025,"Shophouse, nhà phố thương mại tại Ecohome 3",174.5,9.0,Khác,6,6,Không rõ,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-duong-tan-xuan-phuong-dong-ngac-prj-ecohome-3/cuc-hot-chua-bao-gio-quan-bac-tu-liem-co-gia-55tr-m2-tai-ecohomes-pr44406072
22/10/2025,"Shophouse, nhà phố thương mại tại Noble Palace Tây Thăng Long",55.0,10.6,Sổ đỏ/ Sổ hồng,5,6,Không nội thất,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-duong-tay-thang-long-xa-tan-lap-24-prj-noble-palace-tay-thang-long/-chi-tu-10-6-ty-pr44341348
29/10/2025,"Shophouse, nhà phố thương mại tại Noble Palace Tây Thăng Long",52.0,12.0,Hợp đồng mua bán,6,4,Cơ bản,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-duong-tay-thang-long-xa-tan-lap-24-prj-noble-palace-tay-thang-long/ban-4-tang-tai-hoang-quoc-viet-keo-dai-pr44404120
27/10/2025,"Shophouse, nhà phố thương mại tại Noble Palace Tây Thăng Long",50.0,11.3,Hợp đồng mua bán,6,4,Không rõ,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-duong-tay-thang-long-xa-tan-lap-24-prj-noble-palace-tay-thang-long/ban-50m2-11-3-ty-tai-von-ban-dau-3-1-ty-htls-18-pr43908254
08/10/2025,"Shophouse, nhà phố thương mại tại Noble Palace Tây Thăng Long",50.0,11.5,Sổ đỏ/ Sổ hồng,4,4,Không rõ,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-duong-tay-thang-long-xa-tan-lap-24-prj-noble-palace-tay-thang-long/ban-can-lien-ke-cao-cap-dan-phuong-50m2-4-tang-11-5-ty-pr43829877
24/10/2025,"Shophouse, nhà phố thương mại tại Noble Palace Tây Thăng Long",75.0,22.4,Hợp đồng mua bán,5,5,Không nội thất,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-duong-tay-thang-long-xa-tan-lap-24-prj-noble-palace-tay-thang-long/ban-mat-24m-san-sang-ban-giao-quy-4-2025-lh-pr44090908
30/10/2025,"Shophouse, nhà phố thương mại tại Noble Palace Tây Thăng Long",100.0,34.8,Sổ đỏ/ Sổ hồng,5,5,Bàn giao thô,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-duong-tay-thang-long-xa-tan-lap-24-prj-noble-palace-tay-thang-long/ban-mat-hoang-quoc-viet-keo-dai-kinh-doanh-si-pham-dang-cap-khu-do-thi-hang-hieu-pr43938040
24/10/2025,"Shophouse, nhà phố thương mại tại Noble Palace Tây Thăng Long",50.0,0.21,Sổ đỏ/ Sổ hồng,5,4,Cơ bản,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-duong-tay-thang-long-xa-tan-lap-24-prj-noble-palace-tay-thang-long/cap-nhat-bang-hang-ngoai-giao-mat-hoang-quoc-viet-keo-dai-chi-tu-10-ty-x-can-pr44298788
23/10/2025,"Shophouse, nhà phố thương mại tại Noble Palace Tây Thăng Long",50.0,10.0,Sổ đỏ/ Sổ hồng,8,8,Không rõ,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-duong-tay-thang-long-xa-tan-lap-24-prj-noble-palace-tay-thang-long/cap-nhat-gio-hang-ngoai-giao-du-an-mat-hoang-quoc-pr44348824
30/09/2025,"Shophouse, nhà phố thương mại tại Noble Palace Tây Thăng Long",50.0,10.6,Sổ đỏ/ Sổ hồng,6,6,Khác,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-duong-tay-thang-long-xa-tan-lap-24-prj-noble-palace-tay-thang-long/chi-10-6-ty-so-huu-4-tang-dang-cap-chau-au-noi-that-xin-song-chat-kinh-doanh-dinh-pr44151653
27/10/2025,"Shophouse, nhà phố thương mại tại Noble Palace Tây Thăng Long",50.0,12.0,Không rõ,6,6,Không rõ,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-duong-tay-thang-long-xa-tan-lap-24-prj-noble-palace-tay-thang-long/chinh-thuc-nhan-booking-du-an-thap-tang-ha-noi-pr41018543
16/10/2025,"Shophouse, nhà phố thương mại tại Noble Palace Tây Thăng Long",75.0,17.7,Sổ đỏ/ Sổ hồng,6,6,Không rõ,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-duong-tay-thang-long-xa-tan-lap-24-prj-noble-palace-tay-thang-long/duy-nhat-shouse-75m2-huong-dong-nam-vi-tri-vang-sinh-loi-ben-vung-pr44296793
30/10/2025,"Shophouse, nhà phố thương mại tại Noble Palace Tây Thăng Long",50.0,10.6,Hợp đồng mua bán,6,4,Không nội thất,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-duong-tay-thang-long-xa-tan-lap-24-prj-noble-palace-tay-thang-long/duy-t-1-suat-ngoai-giao-can-4-tang-5x10-gia-10-6-ty-cach-hoang-quoc-viet-500m-pr44018556
29/10/2025,"Shophouse, nhà phố thương mại tại Noble Palace Tây Thăng Long",55.0,10.5,Sổ đỏ,4,4,Cơ bản,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-duong-tay-thang-long-xa-tan-lap-24-prj-noble-palace-tay-thang-long/quy-can-doc-quyen-hoang-quoc-viet-gia-10-5-ty-n-cuoi-nam-2025-pr44286993
23/10/2025,"Shophouse, nhà phố thương mại tại Noble Palace Tây Thăng Long",65.0,10.2,Không rõ,6,6,Không rõ,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-duong-tay-thang-long-xa-tan-lap-24-prj-noble-palace-tay-thang-long/quy-can-doc-quyen-hoang-quoc-viet-lien-he-pr44358374
23/10/2025,"Shophouse, nhà phố thương mại tại Noble Palace Tây Thăng Long",65.0,10.2,Không rõ,6,6,Không rõ,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-duong-tay-thang-long-xa-tan-lap-24-prj-noble-palace-tay-thang-long/quy-can-doc-quyen-hoang-quoc-viet-lien-he-pr44358374?c=d1&c=d1
28/10/2025,"Shophouse, nhà phố thương mại tại Noble Palace Tây Thăng Long",55.0,0.2,Sổ đỏ/ Sổ hồng,6,6,Không rõ,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-duong-tay-thang-long-xa-tan-lap-24-prj-noble-palace-tay-thang-long/quy-doc-quyen-can-dep-chi-hon-10-ty-lien-ke-do-len-cau-giay-ho-15p-pr44089025
27/10/2025,"Shophouse, nhà phố thương mại tại Noble Palace Tây Thăng Long",50.0,10.67,Không rõ,6,6,Không rõ,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-duong-tay-thang-long-xa-tan-lap-24-prj-noble-palace-tay-thang-long/quy-doc-quyen-ck-max-11-5-mien-lai-goc-18th-qua-danh-cho-cu-dan300tr-pr44384761
24/10/2025,"Shophouse, nhà phố thương mại tại Noble Palace Tây Thăng Long",55.0,10.7,Sổ đỏ/ Sổ hồng,6,6,Không nội thất,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-duong-tay-thang-long-xa-tan-lap-24-prj-noble-palace-tay-thang-long/ra-mat-quy-can-dep-doc-quyen-tai-du-an-uu-dai-dac-biet-pr44362284
27/10/2025,"Shophouse, nhà phố thương mại tại Noble Palace Tây Thăng Long",80.0,26.82,Đang chờ sổ,6,6,Không nội thất,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-duong-tay-thang-long-xa-tan-lap-24-prj-noble-palace-tay-thang-long/sieu-pham-5-tang-v4-03-khai-mo-tiem-nang-kinh-doanh-vuot-troi-pr44383461
30/10/2025,"Shophouse, nhà phố thương mại tại Noble Palace Tây Thăng Long",77.5,17.3,Hợp đồng mua bán,8,4,Không rõ,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-duong-tay-thang-long-xa-tan-lap-24-prj-noble-palace-tay-thang-long/so-huu-sieu-pham-77-5m2-voi-tong-dtxd-318m2-ma-gia-chi-17-3-ty-cach-hoang-quoc-viet-100m-pr43891109
17/10/2025,"Shophouse, nhà phố thương mại tại Khu nhà ở thấp tầng Hải Ngân",80.0,35.0,Sổ đỏ/ Sổ hồng,4,4,Cơ bản,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-duong-thanh-liet-xa-thanh-liet-prj-khu-nha-o-thap-tang-hai-ngan/ban-lien-ke-mat-kinh-danh-via-he-t-d-4-lan-xe-hn-30-ty-pr44300412
21/10/2025,"Shophouse, nhà phố thương mại tại East Center",84.0,17.7,Sổ đỏ/ Sổ hồng,6,6,Không rõ,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-duong-thanh-trung-thi-tran-trau-quy-prj-east-center/ban-84m-mt-6m-hoan-thien-dep-dang-cho-thue-20tr-01-thang-pr40461779
27/10/2025,"Shophouse, nhà phố thương mại tại East Center",90.0,39.0,Sổ đỏ/ Sổ hồng,5,5,Không rõ,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-duong-thanh-trung-thi-tran-trau-quy-prj-east-center/ban-song-hong-90m2-mat-vi-tri-dep-dang-cho-thue-25tr-thang-pr43740850
28/10/2025,"Shophouse, nhà phố thương mại tại đường Thịnh Liệt",52.0,1.95,Hợp đồng mua bán,2,1,Cơ bản,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-duong-thinh-liet-phuong-thinh-liet/chinh-chu-ban-kiot-so-1-toa-n5-khu-do-thi-dong-tau-dt-su-dung-52m2-pr44391680
28/10/2025,"Shophouse, nhà phố thương mại tại Anland Complex",188.0,18.9,Không rõ,6,6,Không rõ,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-duong-to-huu-phuong-duong-noi-prj-anland-complex/can-dich-vu-ha-dong-sieu-loi-nhuan-pr44391378
27/10/2025,"Shophouse, nhà phố thương mại tại Khu đô thị mới An Hưng",68.0,28.5,Sổ đỏ,7,7,Cơ bản,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-duong-to-huu-phuong-la-khe-prj-khu-do-thi-moi-an-hung/-7-tg-thg-may-tich-luy-tai-s-to-sinh-loi-ben-pr44188969
